ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6326253,HP416756,6/25/2008 16:15,074XX S WOODLAWN AVE,810,THEFT,OVER $500,VEHICLE-COMMERCIAL,FALSE,FALSE,324,3,5,69,6,,,2008,8/17/2015 15:03,,,
6323724,HP411199,7/14/2006 0:01,015XX N LONG AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,2532,25,37,25,6,,,2006,8/17/2015 15:03,,,
6324265,HP376332,6/5/2008 9:00,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2008,8/17/2015 15:03,,,
6328837,HP417022,6/25/2008 20:00,015XX W DEVON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2432,24,40,1,14,,,2008,8/17/2015 15:03,,,
6329140,HP422990,6/29/2008 1:00,031XX W LEXINGTON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1134,11,24,27,6,,,2008,8/17/2015 15:03,,,
6326250,HP346976,5/20/2008 15:00,030XX S BONFIELD ST,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,923,9,11,60,6,,,2008,8/17/2015 15:03,,,
6326331,HM668624,10/18/2006 22:20,040XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1115,11,28,26,16,,,2006,8/17/2015 15:03,,,
6327053,HP388761,6/11/2008 12:25,005XX E 47TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,223,2,3,38,18,,,2008,8/17/2015 15:03,,,
6329143,HP407732,6/21/2008 11:11,015XX W JARVIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2423,24,49,1,26,,,2008,8/17/2015 15:03,,,
6327485,HP416445,6/25/2008 11:55,090XX S EXCHANGE AVE,560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,423,4,10,46,08A,,,2008,8/17/2015 15:03,,,
6327648,HP414977,1/1/2006 0:00,065XX S OAKLEY AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,832,8,15,66,6,,,2006,8/17/2015 15:03,,,
6327909,HP414964,11/23/2006 0:01,052XX W WINDSOR AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1623,16,45,15,6,,,2006,8/17/2015 15:03,,,
6329148,HP423175,6/29/2008 1:00,055XX S FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,824,8,16,63,14,,,2008,8/17/2015 15:03,,,
6328224,HP416814,6/26/2008 0:00,041XX N KEELER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1722,17,38,16,14,,,2008,8/17/2015 15:03,,,
6328489,HP416897,6/25/2008 15:30,046XX W SUNNYSIDE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1722,17,45,16,6,,,2008,8/17/2015 15:03,,,
6329270,HP413503,6/23/2008 23:40,105XX S AVENUE F,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,432,4,10,52,26,,,2008,8/17/2015 15:03,,,
6329742,HP416006,6/1/2006 0:01,039XX N JANSSEN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1923,19,47,6,6,,,2006,8/17/2015 15:03,,,
6329767,HP415054,6/25/2008 10:06,003XX E WACKER DR,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,124,1,42,32,12,,,2008,8/17/2015 15:03,,,
6330343,HP334636,5/14/2008 10:00,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2008,8/17/2015 15:03,,,
6330377,HP413855,6/24/2008 17:20,001XX E 119TH PL,1661,GAMBLING,GAME/DICE,SIDEWALK,FALSE,FALSE,532,5,9,53,19,,,2008,8/17/2015 15:03,,,
6331897,HP420763,6/28/2008 2:25,111XX S EDBROOKE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,531,5,9,49,26,,,2008,8/17/2015 15:03,,,
6331713,HP420065,6/26/2008 23:00,020XX W PIERCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1424,14,1,24,14,,,2008,8/17/2015 15:03,,,
6332764,HP419411,6/27/2008 14:05,007XX E 111TH ST,560,ASSAULT,SIMPLE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,531,5,9,50,08A,,,2008,8/17/2015 15:03,,,
6332949,HP421361,6/28/2008 2:00,073XX S CALUMET AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,323,3,6,69,7,,,2008,8/17/2015 15:03,,,
6333040,HP417779,6/26/2008 15:25,012XX N DEARBORN ST,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),RESIDENCE,FALSE,FALSE,1824,18,42,8,18,,,2008,8/17/2015 15:03,,,
6336424,HP409975,6/22/2008 15:10,020XX S LOOMIS ST,2012,NARCOTICS,MANU/DELIVER:COCAINE,APARTMENT,TRUE,FALSE,1222,12,25,31,18,,,2008,8/17/2015 15:03,,,
6336523,HP425133,6/26/2008 0:00,028XX N BURLING ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1932,19,44,6,5,,,2008,8/17/2015 15:03,,,
6337006,HP426152,6/30/2008 23:35,015XX W HASTINGS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,FALSE,FALSE,1231,12,2,28,19,,,2008,8/17/2015 15:03,,,
6339222,HP428442,7/1/2008 19:45,081XX S BRANDON AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,422,4,7,46,6,,,2008,8/17/2015 15:03,,,
6340335,HP421954,6/28/2008 19:22,001XX N LAPORTE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,FALSE,1532,15,28,25,18,,,2008,8/17/2015 15:03,,,
6341178,HP429325,7/2/2008 0:00,014XX S EMERALD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1232,12,25,28,6,,,2008,8/17/2015 15:03,,,
6341246,HP350890,5/22/2008 16:30,019XX N LOWELL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2534,25,31,20,5,,,2008,8/17/2015 15:03,,,
6341283,HP429512,7/2/2008 13:00,004XX W WRIGHTWOOD AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2333,19,43,7,5,,,2008,8/17/2015 15:03,,,
6341323,HP429699,7/2/2008 18:00,019XX E 72ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,333,3,5,43,14,,,2008,8/17/2015 15:03,,,
6342340,HP419416,6/27/2008 14:36,015XX S KEELER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,FALSE,1012,10,24,29,08B,,,2008,8/17/2015 15:03,,,
6343072,HP431032,7/3/2008 12:15,056XX N AVONDALE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,FALSE,FALSE,1622,16,45,10,26,,,2008,8/17/2015 15:03,,,
6343239,HP431105,7/2/2008 22:00,009XX E 84TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,632,6,8,44,14,,,2008,8/17/2015 15:03,,,
6344334,HP428155,7/1/2008 22:15,048XX W ADAMS ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,1533,15,28,25,7,,,2008,8/17/2015 15:03,,,
6343731,HP433219,7/4/2008 19:40,035XX W LYNDALE ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,1413,14,26,22,08A,,,2008,8/17/2015 15:03,,,
6344090,HP428128,7/1/2008 23:15,012XX S ASHLAND AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1231,12,2,28,18,,,2008,8/17/2015 15:03,,,
6344637,HP432776,7/3/2008 13:00,048XX W HARRISON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1533,15,24,25,6,,,2008,8/17/2015 15:03,,,
6346951,HP435671,7/4/2008 0:30,069XX N NORTHWEST HWY,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,TRUE,1612,16,41,9,3,,,2008,8/17/2015 15:03,,,
6348133,HP411492,6/23/2008 13:40,056XX S ELIZABETH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VACANT LOT/LAND,TRUE,FALSE,713,7,16,67,18,,,2008,8/17/2015 15:03,,,
6348841,HP437632,7/7/2008 5:00,031XX W FULTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1331,12,27,27,14,,,2008,8/17/2015 15:03,,,
6349262,HP437866,7/4/2008 15:00,009XX W MONROE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1212,12,2,28,26,,,2008,8/17/2015 15:03,,,
6349471,HP437569,7/7/2008 0:00,068XX S RIDGELAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,332,3,5,43,7,,,2008,8/17/2015 15:03,,,
6349877,HP438734,7/7/2008 16:30,019XX E 71ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,333,3,5,43,14,,,2008,8/17/2015 15:03,,,
6349889,HP438798,7/6/2008 16:00,010XX N DEARBORN ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1824,18,42,8,6,,,2008,8/17/2015 15:03,,,
6355292,HP445004,7/10/2008 20:45,028XX N ROCKWELL ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1411,14,1,21,18,,,2008,8/17/2015 15:03,,,
6350606,HP437297,7/7/2008 5:08,003XX W 112TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,522,5,34,49,08B,,,2008,8/17/2015 15:03,,,
6357244,HP445630,7/10/2008 22:00,054XX S JUSTINE ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,932,9,16,61,6,,,2008,8/17/2015 15:03,,,
6357249,HP437059,7/6/2008 23:00,039XX W ARGYLE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,FALSE,FALSE,1712,17,39,14,17,,,2008,8/17/2015 15:03,,,
6357251,HP440583,7/8/2008 17:20,020XX W CHICAGO AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1313,12,1,24,6,,,2008,8/17/2015 15:03,,,
6369831,HP457932,7/15/2008 16:00,053XX S ARCHER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,815,8,23,56,7,,,2008,8/17/2015 15:03,,,
6352721,HP440382,7/8/2008 16:05,047XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,931,9,20,61,6,,,2008,8/17/2015 15:03,,,
6354188,HM724089,11/16/2006 15:58,055XX S HALSTED ST,2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,STREET,TRUE,FALSE,712,7,20,68,18,,,2006,8/17/2015 15:03,,,
6354339,HP436580,7/6/2008 17:30,018XX S HAMLIN AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1014,10,24,29,08B,,,2008,8/17/2015 15:03,,,
6396793,HP469849,7/21/2008 19:00,076XX S PARNELL AVE,820,THEFT,$500 AND UNDER,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,621,6,17,69,6,,,2008,8/17/2015 15:03,,,
6355275,HP443572,7/8/2008 0:00,023XX E 70TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,331,3,5,43,6,,,2008,8/17/2015 15:03,,,
6404522,HP489617,8/2/2008 1:00,012XX N PAULINA ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,,,2008,8/17/2015 15:03,,,
6355898,HP413161,6/24/2008 10:34,083XX S BURLEY AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,TRUE,FALSE,424,4,10,46,18,,,2008,8/17/2015 15:03,,,
6356056,HP415418,6/25/2008 13:39,035XX S INDIANA AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,211,2,3,35,18,,,2008,8/17/2015 15:03,,,
6356311,HP443951,6/18/2008 12:00,059XX S WASHTENAW AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,824,8,16,66,6,,,2008,8/17/2015 15:03,,,
6356517,HP419602,6/27/2008 15:42,076XX N PAULINA ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,2422,24,49,1,18,,,2008,8/17/2015 15:03,,,
6526165,HP587792,9/22/2008 19:30,015XX W THORNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2013,20,48,77,14,,,2008,8/17/2015 15:03,,,
6356812,HP444903,7/10/2008 20:00,016XX E 83RD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,412,4,8,45,26,,,2008,8/17/2015 15:03,,,
6404526,HP489787,8/2/2008 10:53,014XX N LECLAIRE AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,2533,25,37,25,08B,,,2008,8/17/2015 15:03,,,
6357021,HP444574,7/10/2008 0:00,041XX N CENTRAL AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1624,16,38,15,6,,,2008,8/17/2015 15:03,,,
6406189,HP488534,8/1/2008 19:00,012XX N WOLCOTT AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,1424,14,1,24,08A,,,2008,8/17/2015 15:03,,,
6359330,HP446366,6/1/2008 12:00,032XX N LARAMIE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1634,16,30,15,08A,,,2008,8/17/2015 15:03,,,
6359408,HP446269,4/27/2008 15:00,070XX S DORCHESTER AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,321,3,5,43,6,,,2008,8/17/2015 15:03,,,
6359617,HP447504,7/12/2008 0:00,006XX W TILDEN ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,131,1,2,28,6,,,2008,8/17/2015 15:03,,,
6406192,HP462790,7/14/2008 11:00,006XX E BOWEN AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,213,2,4,38,6,,,2008,8/17/2015 15:03,,,
6361141,HP449175,7/12/2008 23:00,027XX N CAMPBELL AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1411,14,1,22,08A,,,2008,8/17/2015 15:03,,,
6361239,HP444675,7/10/2008 17:38,0000X W CHICAGO AVE,460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,TRUE,FALSE,1832,18,42,8,08B,,,2008,8/17/2015 15:03,,,
6501300,HP574604,9/16/2008 10:08,049XX W WEST END AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1532,15,28,25,26,,,2008,8/17/2015 15:03,,,
6362893,HP451774,5/7/2008 12:00,020XX N ALBANY AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,FALSE,FALSE,1414,14,35,22,10,,,2008,8/17/2015 15:03,,,
6364165,HP448978,7/12/2008 20:40,063XX N RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2413,24,50,2,14,,,2008,8/17/2015 15:03,,,
6365960,HP451598,7/14/2008 2:30,024XX W 45TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,914,9,12,58,14,,,2008,8/17/2015 15:03,,,
6367261,HP451137,7/14/2008 1:40,078XX S DREXEL AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,624,6,6,69,08B,,,2008,8/17/2015 15:03,,,
6369093,HP426449,7/1/2006 6:45,003XX E 50TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,224,2,3,38,16,,,2006,8/17/2015 15:03,,,
6368525,HP452993,7/14/2008 21:15,029XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,2113,2,3,35,26,,,2008,8/17/2015 15:03,,,
6369830,HP457891,7/15/2008 16:00,030XX W WELLINGTON AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1411,14,35,21,6,,,2008,8/17/2015 15:03,,,
6369826,HP457577,7/15/2008 16:30,048XX W FULLERTON AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2521,25,31,19,6,,,2008,8/17/2015 15:03,,,
6369300,HP456001,7/14/2008 0:00,102XX S STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GAS STATION,FALSE,FALSE,511,5,9,49,11,,,2008,8/17/2015 15:03,,,
6369912,HP456823,7/15/2008 21:00,083XX S BALTIMORE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,423,4,10,46,6,,,2008,8/17/2015 15:03,,,
6372908,HP434542,7/5/2008 14:10,047XX W NORTH AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,37,25,18,,,2008,8/17/2015 15:03,,,
6372447,HP458052,7/16/2008 11:00,008XX W 35TH ST,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,922,9,11,60,6,,,2008,8/17/2015 15:03,,,
6373497,HP459753,7/17/2008 16:00,079XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,414,4,7,46,14,,,2008,8/17/2015 15:03,,,
6376589,HP462688,7/19/2008 19:20,037XX S WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,FALSE,FALSE,913,9,12,59,18,,,2008,8/17/2015 15:03,,,
6380080,HP462443,7/19/2008 16:50,025XX W ARGYLE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,2031,20,47,4,08B,,,2008,8/17/2015 15:03,,,
6377025,HP464642,7/20/2008 21:00,077XX S KINGSTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,421,4,7,43,26,,,2008,8/17/2015 15:03,,,
6377580,HP435990,7/6/2008 11:35,035XX W LEXINGTON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,FALSE,FALSE,1133,11,24,27,18,,,2008,8/17/2015 15:03,,,
6378414,HP442014,7/9/2008 12:14,012XX W 74TH PL,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,734,7,17,67,18,,,2008,8/17/2015 15:03,,,
6379091,HP465927,7/20/2008 13:00,087XX S INDIANA AVE,890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,FALSE,632,6,6,44,6,,,2008,8/17/2015 15:03,,,
6379618,HP460366,7/18/2008 15:55,070XX S PULASKI RD,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,833,8,13,65,6,,,2008,8/17/2015 15:03,,,
6380023,HP463421,7/19/2008 17:00,022XX N LINCOLN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1812,18,43,7,5,,,2008,8/17/2015 15:03,,,
6380893,HP434066,7/5/2008 10:00,0000X N PINE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,FALSE,FALSE,1522,15,28,25,18,,,2008,8/17/2015 15:03,,,
6384582,HP470568,7/23/2008 11:30,049XX N MILWAUKEE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1623,16,45,11,6,,,2008,8/17/2015 15:03,,,
6382636,HP469245,10/19/2006 0:00,035XX N WESTERN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,1913,19,47,5,11,,,2006,8/17/2015 15:03,,,
6382743,HP467117,7/22/2008 5:22,079XX S EMERALD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,621,6,17,71,04A,,,2008,8/17/2015 15:03,,,
6385962,HP471647,7/24/2008 9:30,006XX W ADDISON ST,890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,2323,19,46,6,6,,,2008,8/17/2015 15:03,,,
6387315,HP472472,7/24/2008 18:54,014XX W MORSE AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,2431,24,49,1,08B,,,2008,8/17/2015 15:03,,,
6385487,HP471292,7/11/2008 12:00,055XX N HARLEM AV JFK ER IB,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,BANK,FALSE,FALSE,1613,16,41,10,6,,,2008,8/17/2015 15:03,,,
6387377,HP472817,7/24/2008 22:45,035XX W 65TH ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,823,8,15,66,08B,,,2008,8/17/2015 15:03,,,
6387643,HP472912,7/24/2008 15:00,071XX N CLARK ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2423,24,49,1,5,,,2008,8/17/2015 15:03,,,
6387716,HP472179,7/23/2008 0:00,025XX W MONTROSE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,MEDICAL/DENTAL OFFICE,FALSE,FALSE,1912,19,47,5,6,,,2008,8/17/2015 15:03,,,
6389542,HP465829,7/20/2008 22:30,008XX E 79TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,624,6,6,69,3,,,2008,8/17/2015 15:03,,,
6418327,HP501159,8/7/2008 20:00,004XX E WACKER RAMP,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,124,1,42,32,14,,,2008,8/17/2015 15:03,,,
6390110,HP474820,7/25/2008 22:00,025XX E 75TH ST,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,SIDEWALK,FALSE,FALSE,421,4,7,43,22,,,2008,8/17/2015 15:03,,,
6390748,HP473603,7/25/2008 11:40,039XX W JACKSON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1122,11,28,26,08B,,,2008,8/17/2015 15:03,,,
6391159,HP476378,7/26/2008 0:00,021XX W CRYSTAL ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,32,24,6,,,2008,8/17/2015 15:03,,,
6393559,HP479150,7/27/2008 10:00,070XX W DIVERSEY AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2511,25,36,18,6,,,2008,8/17/2015 15:03,,,
6394288,HP463980,7/20/2008 3:30,014XX W WALTON ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,TRUE,1323,12,27,24,08B,,,2008,8/17/2015 15:03,,,
6393317,HP479090,7/27/2008 21:00,005XX W OAKDALE AVE,917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,FALSE,FALSE,2333,19,44,6,7,,,2008,8/17/2015 15:03,,,
6393430,HP440329,7/8/2008 15:40,034XX W CORTLAND ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,1422,14,35,22,18,,,2008,8/17/2015 15:03,,,
6394013,HP465532,7/21/2008 9:30,017XX N NATOMA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2513,25,36,25,14,,,2008,8/17/2015 15:03,,,
6396278,HP477847,7/8/2008 6:00,014XX W 62ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,713,7,16,67,14,,,2008,8/17/2015 15:03,,,
6397669,HP482139,11/6/2006 0:00,066XX S UNIVERSITY AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,321,3,5,42,6,,,2006,8/17/2015 15:03,,,
6397773,HP482275,10/1/2006 9:00,117XX S PEORIA ST,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,524,5,34,53,6,,,2006,8/17/2015 15:03,,,
6399352,HP435110,7/5/2008 20:11,062XX S ST LOUIS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,FALSE,FALSE,823,8,15,66,18,,,2008,8/17/2015 15:03,,,
6400375,HP484704,7/30/2008 19:00,066XX S GREENWOOD AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,TRUE,321,3,5,42,04A,,,2008,8/17/2015 15:03,,,
6400409,HP484851,7/1/2006 22:00,055XX S FAIRFIELD AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,TRUE,824,8,16,63,2,,,2006,8/17/2015 15:03,,,
6400533,HP485305,7/16/2006 12:00,060XX S ADA ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,713,7,16,67,6,,,2006,8/17/2015 15:03,,,
6403010,HP487929,8/1/2008 10:30,014XX W HUBBARD ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1324,12,27,24,6,,,2008,8/17/2015 15:03,,,
6403958,HP451937,7/14/2008 21:00,060XX N BROADWAY,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2433,24,48,77,18,,,2008,8/17/2015 15:03,,,
6405853,HP489782,8/2/2008 10:30,004XX W SURF ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2333,19,44,6,08B,,,2008,8/17/2015 15:03,,,
6406000,HP490116,8/2/2008 15:25,071XX S CHAMPLAIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,323,3,6,69,08B,,,2008,8/17/2015 15:03,,,
6406954,HP484696,7/30/2008 21:00,034XX W 83RD ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,834,8,18,70,5,,,2008,8/17/2015 15:03,,,
6407294,HP491458,8/3/2008 6:00,065XX S RHODES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,321,3,20,42,14,,,2008,8/17/2015 15:03,,,
6410751,HP483594,7/30/2008 11:55,039XX W THOMAS ST,2027,NARCOTICS,POSS: CRACK,STREET,FALSE,FALSE,1112,11,27,23,18,,,2008,8/17/2015 15:03,,,
